"","metric","Hyp.No1","Hyp.No2","Hyp.No3","Hyp.No4","Hyp.No5","Hyp.No6","Hyp.No7","Hyp.No8","seed","case"
"1290","p.value",0.000641496617053904,0.000586094491104618,0.000300752395856006,0.0276752462258621,0.290732712959986,0.120786308585963,0.117614610232853,0.186729363042832,645,"n = 100"
"1291","statistic",7.9945176862611,13.2312678645555,2.79489178174348,5.00743218134522,2.89012470508932,0.302181006493507,3.95041580360568,0.999445750609543,646,"n = 100"
"1292","p.value",0.00234595985200716,0.000137658759127586,0.00323791736956095,0.012619358407926,0.0445620133742959,0.291259172648545,0.0234298938612311,0.158722328582786,646,"n = 100"
"1293","statistic",8.62478043761919,9.98455788039121,1.90630246458008,4.06217174369748,15.7209668176382,2.76478297080149,4.44420122114869,4.35923706801673,647,"n = 100"
"1294","p.value",0.00165810204432043,0.000789292264381453,0.0303613099736115,0.0219270325038823,3.67029827950182e-05,0.0481798773268223,0.0175099845876469,0.0184043933054707,647,"n = 100"
"1295","statistic",14.1501891942187,2.34262535913617,3.46962412535334,2.12790251636661,1.94059678739243,2.14974257180076,1.62354216626015,0.013133554208626,648,"n = 100"
"1296","p.value",8.43900653613301e-05,0.0629386246370377,0.000401897217259368,0.0723192788024133,0.0818018752571218,0.0712968981873732,0.101299294788513,0.454380408197156,648,"n = 100"
"1297","statistic",1.53735228865693,2.87388770899109,2.7917576659292,6.12250101999184,7.27733269042939,4.56167363881116e-30,7.67275218041762,5.9710758377425,649,"n = 100"
"1298","p.value",0.1075061711652,0.0450135791876759,0.00325975732921667,0.0066735915013894,0.00349150746337347,0.499999999999999,0.00280304424834259,0.00727120295187435,649,"n = 100"
"1299","statistic",1.07929886424551,5.57372935553512,1.46089021448684,5.34548332158797,5.91011341531331,1.49879310464023,8.49544909356584,2.78099537579259,650,"n = 100"
"1300","p.value",0.14942722889583,0.00911594475081619,0.0740049552114417,0.010388011488536,0.00752710130821972,0.110428577948008,0.00178017942640629,0.0476944340000565,650,"n = 100"
"1301","statistic",12.5176050113338,4.52214133715502,3.84302411419301,8.1597305813686,4.57514884817363,0.388825703347862,3.86026711786306,1.89285909712722,651,"n = 100"
"1302","p.value",0.000201567657916104,0.0167294646146483,0.000112114616825217,0.00214153667275525,0.0162194638026037,0.266458654278173,0.0247212280955964,0.084439898011455,651,"n = 100"
"1303","statistic",7.50413262148191,8.61799169164563,2.88347742310474,8.35980322003578,9.71194503171247,3.29840290806754,5.80383157390751,3.84677082035145,652,"n = 100"
"1304","p.value",0.00307787896125212,0.00166429319180661,0.00255155987347549,0.00191806053364587,0.000915370757538858,0.0346736387548613,0.00799564505814055,0.0249209319140479,652,"n = 100"
"1305","statistic",10.4709020997346,7.43301505530757,3.89410185328212,9.09622653509968,3.0448717948718,3.03128567383085,2.28789574919383,7.49312717632162,653,"n = 100"
"1306","p.value",0.00060634743541059,0.0032018979401641,9.19526860394294e-05,0.00128068693118133,0.0404962553429569,0.0408366378858483,0.0651932941147046,0.00309674543147527,653,"n = 100"
"1307","statistic",2.5057769736543,10.2274933257382,2.04904766120806,7.34205605801407,15.1507832316598,1.41865922538999,9.02440198219327,2.02788884502594,654,"n = 100"
"1308","p.value",0.0567147648348017,0.000691812873076065,0.0216446269568967,0.00336798760046963,4.96285645906963e-05,0.116812107044518,0.00133199533087012,0.0772175013670801,654,"n = 100"
"1309","statistic",10.6437734672426,3.28741347031308,3.2257437870454,2.77323251461182,8.19884138849656,8.49544909356584,2.29786177047038,2.69442451118726,655,"n = 100"
"1310","p.value",0.00055221050945684,0.0349064590491641,0.000863453352046365,0.0479262070760034,0.00209585745166526,0.00178017942640629,0.0647761173270029,0.050349921081423,655,"n = 100"
"1311","statistic",11.999356111418,8.27093914571229,1.83701441726425,2.87642045454546,1.97368421052632,3.75708502024291,1.10939095935508,3.8046289412876,656,"n = 100"
"1312","p.value",0.00026609467235825,0.0020142331492257,0.0347954146418331,0.0449428156798002,0.0800286731159724,0.0262920875139564,0.146107189382038,0.0255555496789003,656,"n = 100"
"1313","statistic",5.85938910187994,13.6856387273902,3.92380107192641,0.0198059021588433,1.03159252095422,0.265035896758281,5.96346897299146,3.32535027860777,657,"n = 100"
"1314","p.value",0.00774708541067208,0.000108050375601274,8.638368756522e-05,0.444040261908653,0.154892461802102,0.303340671856006,0.00730263853100145,0.0341097405731333,657,"n = 100"
"1315","statistic",11.7003223288622,6.3298125,2.99804478674841,9.53822004992473,10.6731558813515,6.03256305432372,6.84297635957792,2.39115848759724,658,"n = 100"
"1316","p.value",0.00031244636079197,0.0059362434391057,0.00175150947163566,0.00100618402656154,0.000543507513832512,0.0070221629365396,0.00444952236299721,0.061011585836669,658,"n = 100"
"1317","statistic",7.3546199729892,3.59331160506966,4.47098509200301,4.3017848164907,4.02374295326423,4.18024879850283,3.9823317104819,0.706572315011977,659,"n = 100"
"1318","p.value",0.00334453234763483,0.0290062649330776,1.08490846291577e-05,0.0190361986094297,0.0224320208823713,0.0204488482300552,0.0229899359474918,0.200292037047313,659,"n = 100"
"1319","statistic",6.54225928224551,5.99002659574468,2.33742244200119,3.3492747589036,7.50525521685761,0.0484224373212712,2.52122506494883,0.717327734270925,660,"n = 100"
"1320","p.value",0.0052670742211975,0.00719349272853421,0.0107375015274779,0.0336173147983634,0.003075961117351,0.412915722542975,0.0561616465639731,0.19851093104531,660,"n = 100"
"1321","statistic",11.5550610083016,6.63457928428489,3.72216799177848,9.28028921365983,5.30981581002251,6.61854944923372,1.85755387571632,5.08412885701573,661,"n = 100"
"1322","p.value",0.000337825455716722,0.0050008907300908,0.000180319065692119,0.00115816426680082,0.0106027990737983,0.00504609987956341,0.0864536918630606,0.0120729021433708,661,"n = 100"
"1323","statistic",7.6281141021197,2.86018388773256,3.8120672453557,13.3415854186436,14.2291911498595,1.10133649696796,7.12136414158687,4.26126620968514,662,"n = 100"
"1324","p.value",0.0028732679844776,0.0453985590711208,0.000125821582222938,0.00012979239605896,8.09202048221101e-05,0.146986493049498,0.00380853635630821,0.019495424077963,662,"n = 100"
"1325","statistic",13.5920587513451,5.60287039787919,2.24621557412037,4.53579021970234,3.39673913043478,0.445595409084245,2.13425966131133,0.525200358683432,663,"n = 100"
"1326","p.value",0.000113572190370859,0.00896553811879114,0.0135907298186889,0.0165965641307604,0.0326627202322875,0.2522170400883,0.0720199942559598,0.234315873914998,663,"n = 100"
"1327","statistic",6.40709476247267,14.1779498360167,2.69192700751687,3.8858718314765,5.91966173361522,2.28097322510247,8.58614463964723,9.53063379208001,664,"n = 100"
"1328","p.value",0.00568326222648578,8.31540298089504e-05,0.00426409079318975,0.0243469873331682,0.00748641645241404,0.0654848333949297,0.00169365199446336,0.0010103516281625,664,"n = 100"
"1329","statistic",13.0597414314894,7.42482032758572,2.84391301359225,3.15725561627201,5.75429747129488,2.00622364035573,4.6129383620909,0.610626064177096,665,"n = 100"
"1330","p.value",0.000150855542249674,0.00321651241612566,0.0029407388365879,0.0377950791824235,0.00822418579327346,0.0783274208096182,0.0158658085467437,0.21727609163201,665,"n = 100"
"1331","statistic",7.03465024458421,12.0696078225977,2.51234754822133,9.20487862218981,8.10646770588148,0.0268563050657021,5.99582165348887,0.101536975377153,666,"n = 100"
"1332","p.value",0.00399737427535075,0.000256252403572388,0.00683907298848437,0.00120685500011115,0.0022053796568646,0.434913225488127,0.00716990035016167,0.374996470912588,666,"n = 100"
"1333","statistic",6.56032966617684,6.98350562480997,2.12104463456028,4.90523205766159,6.66057219031993,0.734675494420622,10.9668237226161,1.53045336306206,667,"n = 100"
"1334","p.value",0.00521385231793386,0.00411321561664535,0.0182604908652734,0.0133877268766161,0.00492846302690795,0.195685932035341,0.000463788068238453,0.108022207891641,667,"n = 100"
"1335","statistic",8.73150157789239,4.46296775554022,3.10733755873815,2.37628263192122,3.82452528961272,1.81181299446895,0.779667146483738,0.0298325892857143,668,"n = 100"
"1336","p.value",0.00156379410632444,0.01731863467554,0.00124715565850594,0.0615951900008903,0.0252538266566914,0.0891454485536386,0.188621478774436,0.431435316425072,668,"n = 100"
"1337","statistic",19.1206422573689,6.44924022180038,3.21038644297992,3.65002683843263,4.29862229379138,6.72661410821013,9.53145575388223,0.381151732254674,669,"n = 100"
"1338","p.value",6.1355249897761e-06,0.00554999003070841,0.000937147242756784,0.0280341539742819,0.0190716303062129,0.00474923672058066,0.00100989922943053,0.268493746211957,669,"n = 100"
"1339","statistic",3.32441359981315,0.60578203374373,2.62720007606038,5.79006566853715,2.45629027594184,0.899107949412827,1.50985437014463,1.94492818486825,670,"n = 100"
"1340","p.value",0.0341291759833671,0.218190191749154,0.0050601088429457,0.00805849356364306,0.0585274735461758,0.171510507667383,0.109580654770025,0.0815672185452326,670,"n = 100"
"1341","statistic",22.2466225058968,4.79441454624613,3.70209215842764,4.40362191388183,7.15555325120081,4.99345154494382,9.0593852124183,0.998294094794095,671,"n = 100"
"1342","p.value",1.1989009354051e-06,0.0142760793322564,0.000182300158111592,0.0179313445325353,0.00373661197984744,0.0127217046756623,0.00130674919013289,0.15886181968159,671,"n = 100"
"1343","statistic",10.3592167066859,3.86026711786306,2.4394080040262,3.19098214285714,2.32711195054945,1.55602916152281,9.10291850998525,4.1540008303791,672,"n = 100"
"1344","p.value",0.000644149279101726,0.0247212280955964,0.00836076611045368,0.0370227563825715,0.0635687811188025,0.106123787905042,0.00127600982677599,0.0207681365272359,672,"n = 100"
"1345","statistic",1.67125695686742,9.74539205905288,2.9107208519257,3.505205557868,1.11770795917936,0.117370364432484,3.38320024972157,1.48466440839902,673,"n = 100"
"1346","p.value",0.0980451300101411,0.000898863929741917,0.00226135346595308,0.0305881266956723,0.145206262706559,0.365952114408365,0.0329320249082858,0.111523077970849,673,"n = 100"
"1347","statistic",5.07692307692308,8.86585185149779,3.28188672367313,4.75458407871199,7.29188440635452,1.01538461538462,2.31511954218164,3.53177257525084,674,"n = 100"
"1348","p.value",0.012123180942334,0.00145277315357912,0.000741459383426401,0.0146101769139571,0.00346333921795205,0.156808149301708,0.0640607252379856,0.0301016966910926,674,"n = 100"
"1349","statistic",3.26263068092191,6.01230706235983,2.80246211564959,3.0625,1,0.0136316806926968,8.94241678066575,0.156782528067362,675,"n = 100"
"1350","p.value",0.0354376692242617,0.00710322077022659,0.00310607602746812,0.0400591568638171,0.158655253931457,0.453527185996711,0.00139311917911889,0.346068103903229,675,"n = 100"
"1351","statistic",12.187403978402,3.98491842526135,1.54427872468148,2.79467375261855,10.2859696579903,0.00576624421140413,2.86235440055029,0.500902944838872,676,"n = 100"
"1352","p.value",0.00024056647093956,0.0229546618228598,0.0630345102704014,0.0472890073140186,0.000670227792004208,0.469735091351135,0.0453373456837109,0.239551822270443,676,"n = 100"
"1353","statistic",6.97587901701323,0.676613272311213,3.57278956310954,4.82702012960945,8.94287873525488,5.36645962732919,3.15860311555452,2.91718577075099,677,"n = 100"
"1354","p.value",0.00413078161220258,0.205377688374221,0.000280059983158889,0.0140085073965747,0.00139276690964773,0.0102638009454424,0.0377638923135823,0.0438202959349444,677,"n = 100"
"1355","statistic",9.6793799951926,16.6401816262322,2.64001674961067,10.4773222420281,5.2011431991003,1.60335524247023,0.231159797063087,0.779265360321562,678,"n = 100"
"1356","p.value",0.000931737508374612,2.25917926636657e-05,0.00488146085855587,0.000604243938970276,0.0112860192499637,0.102714185681015,0.315332593409284,0.188682956451113,678,"n = 100"
"1357","statistic",3.86846397029305,0.762936943473425,3.52771820912701,3.1308681207569,6.80354267310789,5.38121798933259,0.921046033369147,4.76190169028944,679,"n = 100"
"1358","p.value",0.0246007654789774,0.808794513165345,0.000338306798782072,0.038411410804413,0.00454885891380203,0.0101773314160839,0.168600233943039,0.0145481918316888,679,"n = 100"
"1359","statistic",4.45795874022618,3.58210285727647,2.30968421817022,3.92911993789187,4.14970973726734,9.46555644073005,1.95036414906265e-31,2.72294289502787,680,"n = 100"
"1360","p.value",0.0173694933855928,0.0292025869289258,0.0118589052830026,0.0237283866332926,0.0208208307645471,0.00104682957307421,0.5,0.0494577450729236,680,"n = 100"
"1361","statistic",8.75662155559898,3.66334033613445,5.05073642432016,3.02014971287941,7.33869911185596,7.42516009378171,0.00914889949787965,2.23828307848338,681,"n = 100"
"1362","p.value",0.00154239983535641,0.0278110068908625,1.15678025010998e-06,0.0411179370448662,0.0033742829895041,0.00321590512608672,0.461899324228561,0.0673151979438897,681,"n = 100"
"1363","statistic",7.86752469135803,1.64930555555556,2.95971086149027,2.84987134471081,8.08823529411765,0.286731983921907,3.65947916666667,12.6696654040404,682,"n = 100"
"1364","p.value",0.0025165251761266,0.0995267375231003,0.0019537895576604,0.0456906246067341,0.00222767617773587,0.296161201650138,0.0278755291938835,0.000185818016439399,682,"n = 100"
"1365","statistic",6.24337202323505,4.18017082910751,2.58810162526185,0.949749141329105,3.94406450004973e-32,3.74082271129606,3.60063256920415,1.87000039457071,683,"n = 100"
"1366","p.value",0.00623294548006067,0.0204497890015902,0.0055874535586935,0.164891579722237,0.5,0.0265491474121255,0.0288787950214945,0.0857375171590676,683,"n = 100"
"1367","statistic",1.19961254703902,8.84865520282187,4.89154704513795,3.89713679745493,1.13320999074931,0.753140252655756,6.73466435185185,5.37498361847122,684,"n = 100"
"1368","p.value",0.136699565701705,0.00146652458401545,2.32557525648075e-06,0.0241842366747285,0.143545838196424,0.192741912908468,0.00472785111269794,0.0102137664134805,684,"n = 100"
"1369","statistic",13.2464565283478,12.4504997321647,3.43498499377833,6.76837478374549,3.98480544077135,3.91480453007199,7.12136414158687,11.5476238603302,685,"n = 100"
"1370","p.value",0.000136547812670894,0.000208939999774296,0.000461145846103185,0.00463936466161178,0.0229562013611195,0.0239312905328504,0.00380853635630821,0.000339179486143439,685,"n = 100"
"1371","statistic",21.1467409675062,5.3389594514754,2.06757678563491,8.74669651058255,0.222500347656793,0.786833170768308,3.07062313182849,0.762282878411911,686,"n = 100"
"1372","p.value",2.12712054294207e-06,0.0104269586746061,0.020812266818115,0.00155081706765512,0.31857067376505,0.187529713062702,0.0398594546255037,0.191307522306553,686,"n = 100"
"1373","statistic",5.84124614197531,14.3611764007597,4.5305719003502,12.681066677168,8.3498023715415,0.302509102654451,18.6743088418431,12.45496669279,687,"n = 100"
"1374","p.value",0.00782736779953827,7.54406929632144e-05,8.51482462356478e-06,0.000184688394566549,0.00192864641497127,0.2911568489076,7.75288472157069e-06,0.000208440904681665,687,"n = 100"
"1375","statistic",9.52380952380952,1.9047619047619,2.31964386705798,2.44222602897067,4.04040404040404,4.08767951625094,3.16483516483516,0.52025012025012,688,"n = 100"
"1376","p.value",0.00101411557422604,0.0837731387443086,0.0116336760972744,0.0590542564791414,0.022211592425003,0.0215984542443947,0.037620015418664,0.23536750365966,688,"n = 100"
"1377","statistic",8.73563112745098,12.4699244281046,3.19535923281181,11.2449382882075,11.1169232898884,8.17867630616647,10.9256171218487,2.8601299894958,689,"n = 100"
"1378","p.value",0.00156025643728149,0.000206778411770709,0.000945576177007605,0.000399202238445589,0.000427717860334742,0.00211928393014747,0.000474218024310616,0.0454000802647861,689,"n = 100"
"1379","statistic",6.71085655642923,5.88359640619556,2.91385298678121,2.50878906341091,6.18515026030841,1.85835106382979,5.34319842738205,0.120788371012063,690,"n = 100"
"1380","p.value",0.00479138421274222,0.00764128738379596,0.00225893414362064,0.0566064477898517,0.00644133816586676,0.0864076159085689,0.0104016350372984,0.364090502829534,690,"n = 100"
"1381","statistic",5.75492525301524,11.4583333333333,5.04045751737793,3.66763855661882,2.26990833477044,4.89681853472615,2.35237238661896,1.78571428571429,691,"n = 100"
"1382","p.value",0.00822124758377016,0.000355870525904306,1.125160522179e-06,0.027739367480801,0.0659538520205616,0.0134531107810416,0.0625462529235115,0.0907246038607101,691,"n = 100"
"1383","statistic",13.6511319773387,0.443707783671064,3.64641446109697,0.36231884057971,6.18083952007405e-31,0.053883319967923,0.0551807999329109,9.90622776467688e-31,692,"n = 100"
"1384","p.value",0.000110054292072038,0.252669136878601,0.000243779916919415,0.273610611383704,0.5,0.408219372908662,0.407140870143706,0.5,692,"n = 100"
"1385","statistic",1.51172656985239,1.40720987097669,1.72122076626369,12.537802914261,8.55057660138266,0.445027444991925,1.18527366997451,1.74392590331869,693,"n = 100"
"1386","p.value",0.109437908029481,0.11776006163049,0.0442612352952594,0.000199400470680261,0.00172706399956642,0.252352924898599,0.138142495157272,0.0933210783417923,693,"n = 100"
"1387","statistic",16.1336692549527,12.3761298106596,4.01742821357545,4.04292716521956,8.08823529411765,1.52528997095924,15.2221770830481,4.48140169002731,694,"n = 100"
"1388","p.value",2.95126553475901e-05,0.000217428793778769,5.98052351469867e-05,0.0221784104577888,0.00222767617773587,0.108410357412258,4.7787214164479e-05,0.0171328036923052,694,"n = 100"
"1389","statistic",1.47183979974969,3.85392077018123,2.02319238682184,1.93779744560994,3.16273146329326,3.1942712219856,11.4374013486212,1.92247717053725,695,"n = 100"
"1390","p.value",0.112527819480181,0.024814923184629,0.0229291394131684,0.0819539418498253,0.0376685167936599,0.0369483499742718,0.000359901943164675,0.0827919178036764,695,"n = 100"
"1391","statistic",5.2006174208814,4.37691026877299,0.858458600066848,10.5963954282668,11.1169232898884,3.77165421195652,5.6451374608304,1.0329268270733,696,"n = 100"
"1392","p.value",0.0112894334378997,0.018214487850178,0.196476734673917,0.00056654173947577,0.000427717860334742,0.0260640277889695,0.00875192195117093,0.154736115082607,696,"n = 100"
"1393","statistic",3.73774754848748,0.191307532404011,0.609221176667625,7.15555325120081,6.96822207143727,4.86756867761917,0.178956299541093,0.294595649810076,697,"n = 100"
"1394","p.value",0.0265980552561261,0.330915295261274,0.271979343300886,0.00373661197984744,0.00414849469632487,0.0136830152386487,0.33613585930624,0.706354765288762,697,"n = 100"
"1395","statistic",17.6175734621912,9.12121405363188,2.15194322215134,12.1047728642665,17.3965569314407,5.34330786377912,11.208833171862,2.54011259354488,698,"n = 100"
"1396","p.value",1.3504052781781e-05,0.00126331114023908,0.0171034254515098,0.000251464613205093,1.51687513825883e-05,0.0104009821077796,0.000407044457970681,0.0554934358444525,698,"n = 100"
"1397","statistic",23.6107532928065,26.787336766858,3.82907731421203,17.1211611876169,15.2963678763097,2.45554230863292,19.8335377846791,11.6788919184695,699,"n = 100"
"1398","p.value",5.89633320955621e-07,1.13560385922077e-07,0.000115390524109374,1.75346922260299e-05,4.59465153279345e-05,0.0585553578923558,4.22436045898222e-06,0.000316065848819826,699,"n = 100"
"1399","statistic",4.26458190884449,2.00848289419042,2.87889076807291,2.90175239573693,4.34789494104885,5.53482290879047e-31,6.00720513386603,2.78837810368946,700,"n = 100"
"1400","p.value",0.0194574122045148,0.078210835982422,0.00258066572049838,0.0442416557571683,0.0185273601711676,0.5,0.00712378839901593,0.0474751422793016,700,"n = 100"
"1401","statistic",6.23745373584052,14.1229889819176,1.5685842051174,6.0156876265776,10.9681751488474,5.85133558352147,4.858807223694,3.9234375,701,"n = 100"
"1402","p.value",0.00625380869541764,8.56190956913777e-05,0.0600900324318956,0.00708962622176614,0.000463449959518493,0.00778261690537472,0.0137526728235305,0.0238087103623711,701,"n = 100"
"1403","statistic",6.22558567499948,15.017482917019,3.31133304739134,2.82352941176471,7.67045454545454,0.613651940129599,11.3737961926092,2.67060356057317,702,"n = 100"
"1404","p.value",0.00629586260995738,5.32598909936101e-05,0.000659281245743984,0.0464459704418527,0.00280661574755246,0.216708047108209,0.000372437423390895,0.051108626501858,702,"n = 100"
"1405","statistic",13.1895934364548,10.8333220745983,3.91721731520559,3.16273146329326,3.0448717948718,5.70247805994141,3.15638935340022,0.636817226890756,703,"n = 100"
"1406","p.value",0.000140753981422906,0.000498448079049296,9.02595954398202e-05,0.0376685167936599,0.0404962553429569,0.00847048909993668,0.0378151428075236,0.212432840410697,703,"n = 100"
"1407","statistic",5.20787545787546,0.859756097560976,2.34966142062439,0.341841988065695,3.61905631817945,9.70905729502783e-31,4.59587471352177,3.83770161290323,704,"n = 100"
"1408","p.value",0.0112423971628272,0.176903477467523,0.0104949145340083,0.279383958161714,0.028560632651748,0.5,0.0160244925094127,0.0250560853289381,704,"n = 100"
"1409","statistic",15.2067635564864,10.9146714974705,4.8828763337979,0.207756653069153,7.29188440635452,3.76484542960931,9.38965615627277,8.75900998697351,705,"n = 100"
"1410","p.value",4.81788429845609e-05,0.000477028163742141,2.20205138242487e-06,0.324265713560833,0.00346333921795205,0.026170347794777,0.00109106564217635,0.00154038119274625,705,"n = 100"
"1411","statistic",14.5880785880786,9.81715613074498,3.47378424653356,6.76837478374549,5.55314195508271,2.34146341463415,13.7746964814634,6.66085734608309,706,"n = 100"
"1412","p.value",6.68790319687308e-05,0.000864457347299421,0.000431014707488178,0.00463936466161178,0.00922377190353598,0.0629855815386156,0.00010304671834636,0.00492767444652136,706,"n = 100"
"1413","statistic",17.8868735431235,6.29252206330851,4.30602708549864,3.01446600274725,4.84775641025641,3.21821705426356,4.85434129008746,1.26353220958301,707,"n = 100"
"1414","p.value",1.1721625043737e-05,0.00606242005909202,2.11693379763859e-05,0.0412623155011366,0.0138410582489178,0.0364114546609388,0.0137883208715523,0.130491774501418,707,"n = 100"
"1415","statistic",9.82660733593564,8.07714560597313,4.23823944468872,1.14233315203693,4.33351370851371,2.59626066203619,2.59653797539267,6.97263052846132,708,"n = 100"
"1416","p.value",0.000860026611119027,0.00224134994611827,2.68236353617841e-05,0.142579930031303,0.0186845142381234,0.0535580889637098,0.0535487162755759,0.00413828698708307,708,"n = 100"
"1417","statistic",20.6048780487805,9.44117346068566,1.99642221675677,3.35434152318813,2.55430320554009,2.1625441827789,1.52598872710905,3.59141616168768,709,"n = 100"
"1418","p.value",2.82260452463897e-06,0.00106083850011189,0.0248376663085692,0.0335140064254834,0.0549971500099899,0.070705190516787,0.108357732497518,0.0290393649982635,709,"n = 100"
"1419","statistic",4.57426325273192,9.12121405363188,3.33912326243542,13.7539073600455,6.80354267310789,1.10333383749069,3.06434000367824,3.31894583013157,710,"n = 100"
"1420","p.value",0.0162278496905401,0.00126331114023908,0.000609982243922217,0.000104193448401399,0.00454885891380203,0.146767814387887,0.0400138272187582,0.0342428648857423,710,"n = 100"
"1421","statistic",17.5655,7.56022987272987,2.82188920720397,3.9366364408766,9.24379349240474,0.53652108433735,10.5691257911392,0.357407853851923,711,"n = 100"
"1422","p.value",1.38789435529213e-05,0.00298351901962381,0.00291901600625063,0.023622576455536,0.00118147465334245,0.231939044383459,0.000574960473034751,0.274974691671761,711,"n = 100"
"1423","statistic",3.55954204905259,8.17867630616647,3.45014467958295,2.13845775487383,4.01277573529412,4.10604319852941,1.91808908184984,5.73934976608483,712,"n = 100"
"1424","p.value",0.0296020351450326,0.00211928393014747,0.000423008513474167,0.0718231191052499,0.0225783748665066,0.0213651113345017,0.0830337359567178,0.00829446635465699,712,"n = 100"
"1425","statistic",7.52951326596248,15.4137427061342,1.81646845180296,8.22222638743107,6.88510708041958,3.84272258768477,9.59252840909091,2.0025085927228,713,"n = 100"
"1426","p.value",0.00303481519228022,4.31789830416778e-05,0.0364021384293821,0.00206902007066236,0.0043458430377021,0.0249811650753358,0.000976853644771715,0.0785195589264061,713,"n = 100"
"1427","statistic",12.1512409359348,4.8736802413273,2.94278367964149,0.0835732194261307,2.42094861660079,9.34008944924124,1.04622498037677,0.0297715649317195,714,"n = 100"
"1428","p.value",0.000245276071175485,0.0136346428328657,0.00213345271996671,0.386256126335098,0.0598612057603284,0.00112097291231587,0.153189056270564,0.568495214964307,714,"n = 100"
"1429","statistic",2.69345651215594,17.6169447671046,2.08441359861055,5.76737697259136,5.06571772548465,4.13150781332211,4.7027087661564,3.8360832481472,715,"n = 100"
"1430","p.value",0.0503805110655735,1.35085176819978e-05,0.0201205986315662,0.00816319284066168,0.0122017990620156,0.0210459154671219,0.0150575592245041,0.0250802842546126,715,"n = 100"
"1431","statistic",3.52055940148612,11.8063522803106,1.81628672806676,4.69003652597403,4.6245506281257,5.24950743942384,1.83340406378601,2.58091368649733,716,"n = 100"
"1432","p.value",0.0303059932537138,0.000295144855825885,0.0363843984146691,0.0151690012412961,0.015758758117223,0.0109764922116531,0.0878630015210724,0.0540796069324309,716,"n = 100"
"1433","statistic",3.28303747740231,9.25046470179099,3.0213125571032,8.22222638743107,4.84775641025641,1.30940734936815e-31,3.32794778963415,1.75903290073894e-31,717,"n = 100"
"1434","p.value",0.0349996334492011,0.00117717837051618,0.00161305490653992,0.00206902007066236,0.0138410582489178,0.5,0.0340559059874019,0.5,717,"n = 100"
"1435","statistic",12.6867914350125,12.3493411756578,1.57212413094091,0.0181331882678272,1.39138794723744,2.90734679046037,7.94662063953488,0.00264243462017438,718,"n = 100"
"1436","p.value",0.000184123808359097,0.000220571062329997,0.0597308998218645,0.446440537129174,0.119085424190787,0.0440884132895177,0.00240886272897483,0.479501553014026,718,"n = 100"
"1437","statistic",8.4727939490233,1.06248037676609,1.18177191474628,1.96138946759259,9.43811458333333,2.28860975189296,0.343567251461989,0.0949493108931884,719,"n = 100"
"1438","p.value",0.00180248651299664,0.151325074780282,0.120375252162679,0.0806823976728453,0.00106260930912369,0.0651633066215787,0.278888669287578,0.378988488382825,719,"n = 100"
"1439","statistic",12.1057987188893,9.52084771740261,1.17469286548141,7.12855129441436,7.44218770029722,0.0555234239444766,2.86235440055029,0.00168252799831747,720,"n = 100"
"1440","p.value",0.000251326304676352,0.00101575358901222,0.121527919145456,0.00379329999695838,0.00318561982594972,0.406858309449293,0.0453373456837109,0.483640521926691,720,"n = 100"
"1441","statistic",19.4770041414384,15.1703212729019,1.89306716080182,3.18302387267904,5.44444444444444,4.56114012238691,6.91105393159719,4.32670774101689,721,"n = 100"
"1442","p.value",5.09090535832136e-06,4.91176674574541e-05,0.0307608464161852,0.0372034567990259,0.00981532862864534,0.016352647240563,0.00428322411774329,0.0187593741278341,721,"n = 100"
"1443","statistic",12.5579020745139,1.22217865003668,3.52305016978331,6.09419515669515,7.29188440635452,5.13282216896579,5.18938618585732,3.48654211615566,722,"n = 100"
"1444","p.value",0.00019726721021274,0.13446675723716,0.000337817334316036,0.00678133442474409,0.00346333921795205,0.0117387621015685,0.0113626206627406,0.03093484553099,722,"n = 100"
"1445","statistic",11.2861213235294,7.74583333333333,4.85788613376514,5.2011431991003,9.76924310257644,1.19896381578947,5.74102941176471,9.66132075471698,723,"n = 100"
"1446","p.value",0.000390443266949037,0.0026918305743148,2.3538191676731e-06,0.0112860192499637,0.0008872774681823,0.13676443825643,0.0082865382693294,0.000940941376159208,723,"n = 100"
"1447","statistic",11.7788161435921,11.1050048978929,3.23784470292639,4.71240471240471,3.0056467031257,6.14154642188138,9.95870693661339,0.759867073919869,724,"n = 100"
"1448","p.value",0.000299542859085836,0.000430475309024815,0.000840717761427177,0.0149728676525631,0.0414874293038547,0.00660208943827142,0.000800452274761782,0.191685062361377,724,"n = 100"
"1449","statistic",8.94723868653683,0.00241986718450325,3.80282922531768,1.82322929171669,3.95340976022687,2.27800453073947,8.1960198596228,4.23527554961379,725,"n = 100"
"1450","p.value",0.00138944662438192,0.48038308531388,0.000133109962107078,0.0884646828400053,0.0233882476967538,0.0656103040589738,0.00209911939413839,0.0197960981514225,725,"n = 100"
"1451","statistic",5.01771737047888,4.13107498353126,3.38276525870762,2.78477772177823,2.79814025224062,1.36271577125105,1.43061929562213,2.47917287160924,726,"n = 100"
"1452","p.value",0.0125446110469165,0.0210512988562515,0.000550990109914143,0.0475819482334085,0.0471868571458831,0.121533684368766,0.115831697855369,0.0576814533105595,726,"n = 100"
"1453","statistic",0.266400266400266,1.9167081466733,3.97924027882362,6.00661429344465,6.20986156700442,0.554112554112554,1.18769583829825,6.4832281454092,727,"n = 100"
